Jahr,KW,Datum,SKU,POS_ID,Warengruppe,Preis,EK,VK_UVP,Verkäufe,Lagerbestand,Deckungsbeitrag,RW,Kalenderwoche,Monat,Saison
2024,3,2024-01-15,TSHIRT018,POS001,T-Shirts,20.59,14.17,25.4,10,22,64.2,2.0,2,January,Winter
2024,3,2024-01-15,TSHIRT019,POS001,T-Shirts,24.65,18.0,27.96,25,51,166.25,1.96,28,July,Winter
2024,3,2024-01-15,TSHIRT020,POS001,T-Shirts,16.27,11.23,20.72,8,12,40.32,1.33,23,June,Winter
2024,3,2024-01-15,TSHIRT021,POS001,T-Shirts,20.55,14.0,22.09,21,38,137.55,1.73,37,September,Herbst
2024,3,2024-01-15,TSHIRT022,POS001,T-Shirts,23.98,19.18,29.22,25,55,120.0,2.12,32,August,Sommer
2024,3,2024-01-15,TSHIRT023,POS001,T-Shirts,19.29,14.83,26.43,22,50,98.12,2.17,33,August,Sommer
2024,3,2024-01-15,TSHIRT024,POS001,T-Shirts,20.05,12.51,21.27,25,37,188.5,1.42,1,December,Winter
2024,3,2024-01-15,TSHIRT025,POS001,T-Shirts,12.35,11.14,17.04,25,55,30.25,2.12,19,May,Winter
2024,3,2024-01-15,TSHIRT026,POS001,T-Shirts,14.93,12.6,19.53,3,9,6.99,2.25,2,January,Winter
2024,3,2024-01-15,TSHIRT027,POS001,T-Shirts,23.48,13.63,25.48,17,17,167.45,0.94,44,October,Winter
2024,3,2024-01-15,TSHIRT028,POS001,T-Shirts,14.53,10.98,19.82,8,37,28.4,4.11,26,June,Winter
2024,3,2024-01-15,TSHIRT029,POS001,T-Shirts,24.01,19.16,29.92,24,51,116.4,2.04,32,August,Sommer
2024,3,2024-01-15,TSHIRT030,POS001,T-Shirts,28.03,18.93,29.61,18,56,163.8,2.95,6,February,Winter
2024,3,2024-01-15,TSHIRT031,POS001,T-Shirts,24.49,18.45,34.85,8,21,48.32,2.33,32,August,Sommer
2024,3,2024-01-15,TSHIRT032,POS001,T-Shirts,23.15,15.19,27.04,2,33,15.92,11.0,4,January,Winter
2024,3,2024-01-15,TSHIRT033,POS001,T-Shirts,20.99,14.03,22.5,4,25,27.84,5.0,11,March,Winter
2024,3,2024-01-15,TSHIRT034,POS001,T-Shirts,26.58,19.95,32.66,1,25,6.63,12.5,17,April,Frühjahr
2024,3,2024-01-15,TSHIRT035,POS001,T-Shirts,28.35,17.87,34.17,8,33,83.84,3.67,38,September,Herbst
2024,3,2024-01-15,TSHIRT036,POS001,T-Shirts,19.19,10.9,20.58,10,48,82.9,4.36,24,June,Winter
2024,3,2024-01-15,TSHIRT037,POS001,T-Shirts,29.1,17.82,32.61,3,6,33.84,1.5,5,January,Winter
2024,3,2024-01-15,TSHIRT038,POS001,T-Shirts,27.94,18.99,37.78,14,30,125.3,2.0,34,August,Sommer
2024,3,2024-01-15,TSHIRT039,POS001,T-Shirts,15.26,11.5,20.65,22,57,82.72,2.48,6,February,Winter
2024,3,2024-01-15,TSHIRT040,POS001,T-Shirts,20.86,12.15,23.15,15,45,130.65,2.81,22,May,Winter
2024,3,2024-01-15,TSHIRT041,POS001,T-Shirts,28.17,19.78,30.54,17,47,142.63,2.61,11,March,Winter
2024,3,2024-01-15,TSHIRT042,POS001,T-Shirts,28.76,17.88,30.62,14,53,152.32,3.53,48,November,Herbst
2024,3,2024-01-15,TSHIRT043,POS001,T-Shirts,26.13,18.6,34.41,24,63,180.72,2.52,16,April,Frühjahr
2024,3,2024-01-15,TSHIRT044,POS001,T-Shirts,30.43,16.22,31.64,6,40,85.26,5.71,33,August,Sommer
2024,3,2024-01-15,TSHIRT045,POS001,T-Shirts,18.17,10.53,19.9,6,14,45.84,2.0,9,February,Winter
2024,3,2024-01-15,TSHIRT046,POS001,T-Shirts,14.83,11.21,19.84,25,28,90.5,1.08,6,February,Winter
2024,3,2024-01-15,TSHIRT047,POS001,T-Shirts,33.84,17.83,35.12,8,46,128.08,5.11,16,April,Frühjahr
2024,3,2024-01-15,TSHIRT048,POS001,T-Shirts,19.7,15.47,23.45,12,30,50.76,2.31,29,July,Winter
2024,3,2024-01-15,TSHIRT049,POS001,T-Shirts,32.08,19.87,35.07,24,25,293.04,1.0,3,January,Winter
2024,3,2024-01-15,TSHIRT050,POS001,T-Shirts,24.32,15.47,27.42,24,32,212.4,1.28,20,May,Winter
2024,3,2024-01-15,TSHIRT051,POS001,T-Shirts,17.56,10.58,19.57,21,40,146.58,1.82,36,September,Herbst
2024,3,2024-01-15,TSHIRT052,POS001,T-Shirts,16.19,11.12,16.79,13,18,65.91,1.29,19,May,Winter
2024,3,2024-01-15,TSHIRT053,POS001,T-Shirts,33.45,17.7,33.46,11,17,173.25,1.42,26,June,Winter
2024,3,2024-01-15,TSHIRT054,POS001,T-Shirts,19.47,16.37,26.18,21,52,65.1,2.36,3,January,Winter
2024,3,2024-01-15,TSHIRT055,POS001,T-Shirts,19.6,17.88,27.58,3,25,5.16,6.25,19,May,Winter
2024,3,2024-01-15,TSHIRT056,POS001,T-Shirts,17.28,11.92,19.01,12,50,64.32,3.85,20,May,Winter
2024,3,2024-01-15,TSHIRT057,POS001,T-Shirts,25.65,15.42,27.24,10,18,102.3,1.64,32,August,Sommer
2024,3,2024-01-15,TSHIRT058,POS001,T-Shirts,21.16,13.75,25.87,9,11,66.69,1.1,7,February,Winter
2024,3,2024-01-15,TSHIRT059,POS001,T-Shirts,20.83,16.06,29.22,5,18,23.85,3.0,41,October,Winter
2024,3,2024-01-15,TSHIRT060,POS001,T-Shirts,14.75,11.61,21.05,13,50,40.82,3.57,33,August,Sommer
2024,3,2024-01-15,TSHIRT061,POS001,T-Shirts,28.14,19.73,36.2,7,19,58.87,2.38,40,September,Herbst
2024,3,2024-01-15,TSHIRT062,POS001,T-Shirts,27.85,16.69,30.88,23,37,256.68,1.54,39,September,Herbst
2024,3,2024-01-15,TSHIRT063,POS001,T-Shirts,13.23,11.76,18.32,13,51,19.11,3.64,18,April,Frühjahr
2024,3,2024-01-15,TSHIRT064,POS001,T-Shirts,15.9,11.54,17.56,23,53,100.28,2.21,40,September,Herbst
2024,3,2024-01-15,TSHIRT065,POS001,T-Shirts,16.36,10.58,19.73,8,48,46.24,5.33,1,December,Winter
2024,3,2024-01-15,TSHIRT066,POS001,T-Shirts,18.69,12.98,19.58,9,49,51.39,4.9,11,March,Winter
2024,3,2024-01-15,TSHIRT067,POS001,T-Shirts,20.48,13.72,25.84,20,31,135.2,1.48,28,July,Winter
2024,3,2024-01-15,TSHIRT068,POS001,T-Shirts,27.07,17.64,31.14,25,65,235.75,2.5,25,June,Winter
2024,3,2024-01-15,TSHIRT069,POS001,T-Shirts,18.41,13.07,22.67,5,41,26.7,6.83,50,December,Winter
2024,3,2024-01-15,TSHIRT070,POS001,T-Shirts,20.66,14.26,24.43,20,21,128.0,1.0,23,June,Winter
2024,3,2024-01-15,TSHIRT071,POS001,T-Shirts,17.63,10.27,17.73,11,25,80.96,2.08,31,July,Winter
2024,3,2024-01-15,TSHIRT072,POS001,T-Shirts,20.98,13.18,23.61,17,47,132.6,2.61,30,July,Winter
2024,3,2024-01-15,TSHIRT073,POS001,T-Shirts,23.4,16.08,27.7,0,20,0.0,20.0,42,October,Winter
2024,3,2024-01-15,TSHIRT074,POS001,T-Shirts,24.01,12.92,25.18,21,53,232.89,2.41,35,August,Sommer
2024,3,2024-01-15,TSHIRT075,POS001,T-Shirts,18.05,13.18,22.46,17,35,82.79,1.94,7,February,Winter
2024,3,2024-01-15,TSHIRT076,POS001,T-Shirts,20.64,11.6,23.04,15,39,135.6,2.44,16,April,Frühjahr
2024,3,2024-01-15,TSHIRT077,POS001,T-Shirts,16.9,10.67,18.74,16,27,99.68,1.59,26,June,Winter
2024,3,2024-01-15,TSHIRT078,POS001,T-Shirts,19.89,17.39,26.57,24,28,60.0,1.12,48,November,Herbst
2024,3,2024-01-15,TSHIRT079,POS001,T-Shirts,24.27,16.68,33.24,20,59,151.8,2.81,49,December,Winter
2024,3,2024-01-15,TSHIRT080,POS001,T-Shirts,20.61,16.81,27.23,9,31,34.2,3.1,2,January,Winter
2024,3,2024-01-15,TSHIRT081,POS001,T-Shirts,26.85,15.89,27.73,1,27,10.96,13.5,1,December,Winter
2024,3,2024-01-15,TSHIRT082,POS001,T-Shirts,24.29,15.12,25.77,11,44,100.87,3.67,48,November,Herbst
2024,3,2024-01-15,TSHIRT083,POS001,T-Shirts,24.29,14.82,24.57,9,14,85.23,1.4,12,March,Winter
2024,3,2024-01-15,TSHIRT084,POS001,T-Shirts,15.25,10.25,15.73,21,41,105.0,1.86,5,January,Winter
2024,3,2024-01-15,TSHIRT085,POS001,T-Shirts,21.42,19.0,28.77,7,23,16.94,2.88,37,September,Herbst
2024,3,2024-01-15,TSHIRT086,POS001,T-Shirts,22.24,14.46,24.25,15,32,116.7,2.0,32,August,Sommer
2024,3,2024-01-15,TSHIRT087,POS001,T-Shirts,20.4,16.47,27.72,0,25,0.0,25.0,9,February,Winter
2024,3,2024-01-15,TSHIRT088,POS001,T-Shirts,27.38,17.2,30.78,14,34,142.52,2.27,41,October,Winter
2024,3,2024-01-15,TSHIRT089,POS001,T-Shirts,15.58,10.29,17.68,10,22,52.9,2.0,35,August,Sommer
2024,3,2024-01-15,TSHIRT090,POS001,T-Shirts,25.7,18.28,28.23,17,53,126.14,2.94,19,May,Winter
2024,3,2024-01-15,TSHIRT091,POS001,T-Shirts,24.48,17.73,32.83,0,6,0.0,6.0,48,November,Herbst
2024,3,2024-01-15,TSHIRT092,POS001,T-Shirts,21.42,12.5,22.72,10,13,89.2,1.18,16,April,Frühjahr
2024,3,2024-01-15,TSHIRT093,POS001,T-Shirts,20.14,12.5,24.26,20,42,152.8,2.0,3,January,Winter
2024,3,2024-01-15,TSHIRT094,POS001,T-Shirts,36.32,19.99,39.55,11,24,179.63,2.0,20,May,Winter
2024,3,2024-01-15,TSHIRT095,POS001,T-Shirts,19.89,13.22,24.3,0,4,0.0,4.0,24,June,Winter
2024,3,2024-01-15,TSHIRT096,POS001,T-Shirts,14.92,14.16,21.25,18,34,13.68,1.79,33,August,Sommer
2024,3,2024-01-15,TSHIRT097,POS001,T-Shirts,21.21,12.85,21.81,8,22,66.88,2.44,24,June,Winter
2024,3,2024-01-15,TSHIRT098,POS001,T-Shirts,19.07,13.31,25.6,19,52,109.44,2.6,11,March,Winter
2024,3,2024-01-15,TSHIRT099,POS001,T-Shirts,16.16,11.84,21.58,3,32,12.96,8.0,49,December,Winter
2024,3,2024-01-15,TSHIRT100,POS001,T-Shirts,26.0,14.4,26.68,9,18,104.4,1.8,8,February,Winter
2024,4,2024-01-22,TSHIRT001,POS001,T-Shirts,21.19,14.45,24.77,1,21,6.74,10.5,36,September,Herbst
2024,4,2024-01-22,TSHIRT002,POS001,T-Shirts,24.07,17.76,28.43,18,24,113.58,1.26,38,September,Herbst
2024,4,2024-01-22,TSHIRT003,POS001,T-Shirts,14.8,10.34,15.94,15,52,66.9,3.25,40,September,Herbst
2024,4,2024-01-22,TSHIRT004,POS001,T-Shirts,20.79,16.07,25.21,1,12,4.72,6.0,20,May,Winter
2024,4,2024-01-22,TSHIRT005,POS001,T-Shirts,33.47,19.88,35.84,11,41,149.49,3.42,35,August,Sommer
2024,4,2024-01-22,TSHIRT006,POS001,T-Shirts,17.36,14.72,23.92,14,20,36.96,1.33,48,November,Herbst
2024,4,2024-01-22,TSHIRT007,POS001,T-Shirts,22.93,19.17,32.19,10,16,37.6,1.45,25,June,Winter
2024,4,2024-01-22,TSHIRT008,POS001,T-Shirts,25.0,14.27,26.42,21,39,225.33,1.77,35,August,Sommer
2024,4,2024-01-22,TSHIRT009,POS001,T-Shirts,32.68,19.87,33.46,8,28,102.48,3.11,25,June,Winter
2024,4,2024-01-22,TSHIRT010,POS001,T-Shirts,27.97,15.88,29.04,5,37,60.45,6.17,29,July,Winter
2024,4,2024-01-22,TSHIRT011,POS001,T-Shirts,16.02,11.25,17.44,6,41,28.62,5.86,18,April,Frühjahr
2024,4,2024-01-22,TSHIRT012,POS001,T-Shirts,23.34,15.03,29.71,9,48,74.79,4.8,46,November,Herbst
2024,4,2024-01-22,TSHIRT013,POS001,T-Shirts,17.75,15.98,25.17,7,16,12.39,2.0,18,April,Frühjahr
2024,4,2024-01-22,TSHIRT014,POS001,T-Shirts,18.37,11.11,22.13,18,39,130.68,2.05,2,January,Winter
2024,4,2024-01-22,TSHIRT015,POS001,T-Shirts,27.27,19.67,31.93,1,17,7.6,8.5,35,August,Sommer
2024,4,2024-01-22,TSHIRT016,POS001,T-Shirts,21.33,16.18,27.77,1,29,5.15,14.5,16,April,Frühjahr
2024,4,2024-01-22,TSHIRT017,POS001,T-Shirts,26.49,16.79,29.86,14,52,135.8,3.47,41,October,Winter
2024,4,2024-01-22,TSHIRT018,POS001,T-Shirts,19.48,10.22,19.49,7,25,64.82,3.12,36,September,Herbst
2024,4,2024-01-22,TSHIRT019,POS001,T-Shirts,17.17,13.33,23.59,22,45,84.48,1.96,33,August,Sommer
2024,4,2024-01-22,TSHIRT020,POS001,T-Shirts,18.35,11.76,19.31,23,58,151.57,2.42,4,January,Winter
2024,4,2024-01-22,TSHIRT021,POS001,T-Shirts,24.07,14.67,24.37,1,19,9.4,9.5,33,August,Sommer
2024,4,2024-01-22,TSHIRT022,POS001,T-Shirts,29.01,17.47,33.14,17,26,196.18,1.44,14,March,Winter
2024,4,2024-01-22,TSHIRT023,POS001,T-Shirts,21.89,15.76,28.36,8,42,49.04,4.67,21,May,Winter
2024,4,2024-01-22,TSHIRT024,POS001,T-Shirts,20.98,14.59,29.0,3,8,19.17,2.0,48,November,Herbst
2024,4,2024-01-22,TSHIRT025,POS001,T-Shirts,30.56,19.64,38.21,12,44,131.04,3.38,20,May,Winter
2024,4,2024-01-22,TSHIRT026,POS001,T-Shirts,19.54,14.16,22.4,23,29,123.74,1.21,8,February,Winter
2024,4,2024-01-22,TSHIRT027,POS001,T-Shirts,21.48,14.4,21.89,8,16,56.64,1.78,7,February,Winter
2024,4,2024-01-22,TSHIRT028,POS001,T-Shirts,19.89,12.66,22.31,4,8,28.92,1.6,3,January,Winter
2024,4,2024-01-22,TSHIRT029,POS001,T-Shirts,17.08,11.42,18.8,11,13,62.26,1.08,17,April,Frühjahr
2024,4,2024-01-22,TSHIRT030,POS001,T-Shirts,18.6,10.56,18.63,15,15,120.6,0.94,33,August,Sommer
2024,4,2024-01-22,TSHIRT031,POS001,T-Shirts,26.51,18.36,29.9,7,22,57.05,2.75,48,November,Herbst
2024,4,2024-01-22,TSHIRT032,POS001,T-Shirts,22.52,14.05,25.53,25,30,211.75,1.15,12,March,Winter
2024,4,2024-01-22,TSHIRT033,POS001,T-Shirts,23.9,19.28,32.63,18,33,83.16,1.74,22,May,Winter
2024,4,2024-01-22,TSHIRT034,POS001,T-Shirts,28.9,16.65,29.74,19,38,232.75,1.9,22,May,Winter
2024,4,2024-01-22,TSHIRT035,POS001,T-Shirts,16.19,10.58,21.06,19,42,106.59,2.1,46,November,Herbst
2024,4,2024-01-22,TSHIRT036,POS001,T-Shirts,17.87,13.81,22.85,15,55,60.9,3.44,30,July,Winter
2024,4,2024-01-22,TSHIRT037,POS001,T-Shirts,11.8,10.35,16.75,14,24,20.3,1.6,38,September,Herbst
2024,4,2024-01-22,TSHIRT038,POS001,T-Shirts,20.95,15.13,25.68,17,22,98.94,1.22,38,September,Herbst
2024,4,2024-01-22,TSHIRT039,POS001,T-Shirts,14.91,10.89,16.67,6,13,24.12,1.86,45,November,Herbst
2024,4,2024-01-22,TSHIRT040,POS001,T-Shirts,34.3,17.88,35.75,2,12,32.84,4.0,8,February,Winter
2024,4,2024-01-22,TSHIRT041,POS001,T-Shirts,32.51,18.04,33.85,9,46,130.23,4.6,27,June,Winter
2024,4,2024-01-22,TSHIRT042,POS001,T-Shirts,12.12,10.15,15.81,0,15,0.0,15.0,27,June,Winter
2024,4,2024-01-22,TSHIRT043,POS001,T-Shirts,23.11,15.67,28.75,9,9,66.96,0.9,34,August,Sommer
2024,4,2024-01-22,TSHIRT044,POS001,T-Shirts,26.04,15.16,29.96,19,28,206.72,1.4,21,May,Winter
2024,4,2024-01-22,TSHIRT045,POS001,T-Shirts,19.23,15.91,24.34,25,25,83.0,0.96,30,July,Winter
2024,4,2024-01-22,TSHIRT046,POS001,T-Shirts,14.13,10.25,15.94,24,42,93.12,1.68,33,August,Sommer
2024,4,2024-01-22,TSHIRT047,POS001,T-Shirts,26.73,16.57,30.66,1,38,10.16,19.0,28,July,Winter
2024,4,2024-01-22,TSHIRT048,POS001,T-Shirts,16.77,11.63,23.21,10,10,51.4,0.91,47,November,Herbst
2024,4,2024-01-22,TSHIRT049,POS001,T-Shirts,18.72,16.03,25.77,10,50,26.9,4.55,33,August,Sommer
2024,4,2024-01-22,TSHIRT050,POS001,T-Shirts,20.45,12.07,23.09,12,24,100.56,1.85,5,January,Winter
2024,4,2024-01-22,TSHIRT051,POS001,T-Shirts,26.37,14.92,29.8,20,29,229.0,1.38,48,November,Herbst
2024,4,2024-01-22,TSHIRT052,POS001,T-Shirts,12.76,10.12,17.97,6,26,15.84,3.71,19,May,Winter
2024,4,2024-01-22,TSHIRT053,POS001,T-Shirts,20.91,15.56,26.08,21,47,112.35,2.14,4,January,Winter
2024,4,2024-01-22,TSHIRT054,POS001,T-Shirts,22.96,16.5,25.65,1,36,6.46,18.0,35,August,Sommer
2024,4,2024-01-22,TSHIRT055,POS001,T-Shirts,13.82,10.19,17.23,5,25,18.15,4.17,49,December,Winter
2024,4,2024-01-22,TSHIRT056,POS001,T-Shirts,26.68,15.53,27.72,20,39,223.0,1.86,17,April,Frühjahr
2024,4,2024-01-22,TSHIRT057,POS001,T-Shirts,31.6,17.22,32.64,9,15,129.42,1.5,44,October,Winter
2024,4,2024-01-22,TSHIRT058,POS001,T-Shirts,17.35,12.07,23.7,9,14,47.52,1.4,28,July,Winter
2024,4,2024-01-22,TSHIRT059,POS001,T-Shirts,23.01,17.75,30.87,24,61,126.24,2.44,30,July,Winter
2024,4,2024-01-22,TSHIRT060,POS001,T-Shirts,23.03,14.97,25.22,19,21,153.14,1.05,29,July,Winter
2024,4,2024-01-22,TSHIRT061,POS001,T-Shirts,24.71,18.84,31.98,6,32,35.22,4.57,46,November,Herbst
2024,4,2024-01-22,TSHIRT062,POS001,T-Shirts,26.8,17.42,30.14,24,41,225.12,1.64,6,February,Winter
2024,4,2024-01-22,TSHIRT063,POS001,T-Shirts,20.03,13.69,21.89,3,12,19.02,3.0,35,August,Sommer
2024,4,2024-01-22,TSHIRT064,POS001,T-Shirts,15.07,10.93,17.29,18,26,74.52,1.37,41,October,Winter
2024,4,2024-01-22,TSHIRT065,POS001,T-Shirts,14.29,12.05,18.35,5,15,11.2,2.5,37,September,Herbst
2024,4,2024-01-22,TSHIRT066,POS001,T-Shirts,16.96,14.56,22.52,25,44,60.0,1.69,24,June,Winter
2024,4,2024-01-22,TSHIRT067,POS001,T-Shirts,33.12,19.54,37.6,10,38,135.8,3.45,29,July,Winter
2024,4,2024-01-22,TSHIRT068,POS001,T-Shirts,25.74,18.86,32.96,10,32,68.8,2.91,49,December,Winter
2024,4,2024-01-22,TSHIRT069,POS001,T-Shirts,25.69,16.58,27.49,25,48,227.75,1.85,46,November,Herbst
2024,4,2024-01-22,TSHIRT070,POS001,T-Shirts,18.06,10.56,19.0,7,36,52.5,4.5,31,July,Winter
2024,4,2024-01-22,TSHIRT071,POS001,T-Shirts,20.51,15.6,26.21,1,37,4.91,18.5,35,August,Sommer
2024,4,2024-01-22,TSHIRT072,POS001,T-Shirts,15.41,10.11,15.97,16,33,84.8,1.94,33,August,Sommer
2024,4,2024-01-22,TSHIRT073,POS001,T-Shirts,11.89,10.2,16.48,19,38,32.11,1.9,21,May,Winter
2024,4,2024-01-22,TSHIRT074,POS001,T-Shirts,18.47,10.13,18.84,12,24,100.08,1.85,32,August,Sommer
2024,4,2024-01-22,TSHIRT075,POS001,T-Shirts,33.01,19.6,36.43,4,36,53.64,7.2,23,June,Winter
2024,4,2024-01-22,TSHIRT076,POS001,T-Shirts,31.29,19.34,37.05,7,9,83.65,1.12,33,August,Sommer
2024,4,2024-01-22,TSHIRT077,POS001,T-Shirts,27.2,18.29,31.22,16,34,142.56,2.0,3,January,Winter
2024,4,2024-01-22,TSHIRT078,POS001,T-Shirts,19.5,10.94,20.38,19,43,162.64,2.15,18,April,Frühjahr
2024,4,2024-01-22,TSHIRT079,POS001,T-Shirts,16.52,10.57,18.65,8,37,47.6,4.11,25,June,Winter
2024,4,2024-01-22,TSHIRT080,POS001,T-Shirts,22.41,15.35,26.06,7,36,49.42,4.5,42,October,Winter
2024,4,2024-01-22,TSHIRT081,POS001,T-Shirts,20.81,15.91,24.95,5,32,24.5,5.33,31,July,Winter
2024,4,2024-01-22,TSHIRT082,POS001,T-Shirts,28.56,17.97,35.84,8,45,84.72,5.0,3,January,Winter
2024,4,2024-01-22,TSHIRT083,POS001,T-Shirts,26.1,15.94,30.55,17,43,172.72,2.39,40,September,Herbst
2024,4,2024-01-22,TSHIRT084,POS001,T-Shirts,28.44,17.0,32.4,14,37,160.16,2.47,46,November,Herbst
2024,4,2024-01-22,TSHIRT085,POS001,T-Shirts,23.56,16.25,30.43,9,29,65.79,2.9,24,June,Winter
2024,4,2024-01-22,TSHIRT086,POS001,T-Shirts,19.6,15.13,23.83,23,33,102.81,1.38,50,December,Winter
2024,4,2024-01-22,TSHIRT087,POS001,T-Shirts,13.84,12.55,19.6,22,37,28.38,1.61,32,August,Sommer
2024,4,2024-01-22,TSHIRT088,POS001,T-Shirts,17.37,15.87,24.47,18,50,27.0,2.63,47,November,Herbst
2024,4,2024-01-22,TSHIRT089,POS001,T-Shirts,16.61,11.67,20.02,15,23,74.1,1.44,22,May,Winter
2024,4,2024-01-22,TSHIRT090,POS001,T-Shirts,23.27,14.36,26.89,20,42,178.2,2.0,23,June,Winter
2024,4,2024-01-22,TSHIRT091,POS001,T-Shirts,18.36,14.22,21.41,0,39,0.0,39.0,2,January,Winter
2024,4,2024-01-22,TSHIRT092,POS001,T-Shirts,26.63,14.54,27.14,0,8,0.0,8.0,27,June,Winter
2024,4,2024-01-22,TSHIRT093,POS001,T-Shirts,23.51,13.95,26.34,4,17,38.24,3.4,42,October,Winter
2024,4,2024-01-22,TSHIRT094,POS001,T-Shirts,17.7,15.71,24.57,7,19,13.93,2.38,2,January,Winter
2024,4,2024-01-22,TSHIRT095,POS001,T-Shirts,28.6,17.43,30.69,16,31,178.72,1.82,26,June,Winter
2024,4,2024-01-22,TSHIRT096,POS001,T-Shirts,28.73,19.21,32.02,4,11,38.08,2.2,17,April,Frühjahr
2024,4,2024-01-22,TSHIRT097,POS001,T-Shirts,23.82,15.56,29.72,1,10,8.26,5.0,40,September,Herbst
2024,4,2024-01-22,TSHIRT098,POS001,T-Shirts,33.27,19.62,33.83,2,39,27.3,13.0,33,August,Sommer
2024,4,2024-01-22,TSHIRT099,POS001,T-Shirts,16.6,14.44,21.79,13,43,28.08,3.07,9,February,Winter
2024,4,2024-01-22,TSHIRT100,POS001,T-Shirts,38.79,19.96,39.19,10,31,188.3,2.82,43,October,Winter
2024,5,2024-01-29,TSHIRT001,POS001,T-Shirts,27.72,17.44,28.94,9,35,92.52,3.5,48,November,Herbst
2024,5,2024-01-29,TSHIRT002,POS001,T-Shirts,15.59,12.6,21.58,20,20,59.8,0.95,39,September,Herbst
2024,5,2024-01-29,TSHIRT003,POS001,T-Shirts,18.74,13.67,25.09,2,24,10.14,8.0,29,July,Winter
2024,5,2024-01-29,TSHIRT004,POS001,T-Shirts,23.48,14.88,23.56,23,43,197.8,1.79,42,October,Winter
2024,5,2024-01-29,TSHIRT005,POS001,T-Shirts,34.18,19.11,36.38,5,16,75.35,2.67,26,June,Winter
2024,5,2024-01-29,TSHIRT006,POS001,T-Shirts,15.55,13.34,21.75,20,35,44.2,1.67,35,August,Sommer
2024,5,2024-01-29,TSHIRT007,POS001,T-Shirts,20.41,11.94,20.73,17,18,143.99,1.0,50,December,Winter
2024,5,2024-01-29,TSHIRT008,POS001,T-Shirts,19.15,14.24,22.31,3,4,14.73,1.0,25,June,Winter
2024,5,2024-01-29,TSHIRT009,POS001,T-Shirts,21.19,13.95,26.37,6,34,43.44,4.86,24,June,Winter
2024,5,2024-01-29,TSHIRT010,POS001,T-Shirts,35.24,17.81,35.26,1,14,17.43,7.0,13,March,Winter
2024,5,2024-01-29,TSHIRT011,POS001,T-Shirts,34.44,19.72,36.12,2,11,29.44,3.67,7,February,Winter
2024,5,2024-01-29,TSHIRT012,POS001,T-Shirts,27.64,18.25,30.76,21,60,197.19,2.73,36,September,Herbst
2024,5,2024-01-29,TSHIRT013,POS001,T-Shirts,22.79,14.55,24.07,24,32,197.76,1.28,45,November,Herbst
2024,5,2024-01-29,TSHIRT014,POS001,T-Shirts,18.32,12.24,18.52,14,45,85.12,3.0,20,May,Winter
2024,5,2024-01-29,TSHIRT015,POS001,T-Shirts,27.97,18.88,32.93,4,33,36.36,6.6,1,December,Winter
2024,5,2024-01-29,TSHIRT016,POS001,T-Shirts,31.78,18.54,33.55,24,42,317.76,1.68,8,February,Winter
2024,5,2024-01-29,TSHIRT017,POS001,T-Shirts,25.31,17.96,32.14,8,27,58.8,3.0,46,November,Herbst
2024,5,2024-01-29,TSHIRT018,POS001,T-Shirts,17.78,14.52,24.09,7,29,22.82,3.62,16,April,Frühjahr
2024,5,2024-01-29,TSHIRT019,POS001,T-Shirts,23.37,13.81,26.31,25,64,239.0,2.46,14,March,Winter
2024,5,2024-01-29,TSHIRT020,POS001,T-Shirts,16.98,14.17,23.87,22,25,61.82,1.09,12,March,Winter
2024,5,2024-01-29,TSHIRT021,POS001,T-Shirts,24.13,19.09,32.95,23,41,115.92,1.71,23,June,Winter
2024,5,2024-01-29,TSHIRT022,POS001,T-Shirts,25.86,17.11,32.45,16,40,140.0,2.35,15,April,Frühjahr
2024,5,2024-01-29,TSHIRT023,POS001,T-Shirts,24.76,17.87,27.23,24,58,165.36,2.32,28,July,Winter
2024,5,2024-01-29,TSHIRT024,POS001,T-Shirts,23.77,15.27,29.67,20,57,170.0,2.71,34,August,Sommer
2024,5,2024-01-29,TSHIRT025,POS001,T-Shirts,25.56,15.24,27.38,10,48,103.2,4.36,2,January,Winter
2024,5,2024-01-29,TSHIRT026,POS001,T-Shirts,15.06,10.78,18.51,2,5,8.56,1.67,32,August,Sommer
2024,5,2024-01-29,TSHIRT027,POS001,T-Shirts,25.84,19.57,36.16,5,7,31.35,1.17,23,June,Winter
2024,5,2024-01-29,TSHIRT028,POS001,T-Shirts,27.83,15.91,30.76,19,28,226.48,1.4,22,May,Winter
2024,5,2024-01-29,TSHIRT029,POS001,T-Shirts,16.84,10.07,19.27,9,33,60.93,3.3,25,June,Winter
2024,5,2024-01-29,TSHIRT030,POS001,T-Shirts,20.78,12.3,23.13,21,25,178.08,1.14,22,May,Winter
2024,5,2024-01-29,TSHIRT031,POS001,T-Shirts,19.69,13.47,25.81,1,33,6.22,16.5,22,May,Winter
2024,5,2024-01-29,TSHIRT032,POS001,T-Shirts,30.74,19.88,32.96,7,45,76.02,5.62,49,December,Winter
2024,5,2024-01-29,TSHIRT033,POS001,T-Shirts,17.71,13.36,25.01,4,15,17.4,3.0,42,October,Winter
2024,5,2024-01-29,TSHIRT034,POS001,T-Shirts,23.6,16.3,32.34,19,29,138.7,1.45,6,February,Winter
2024,5,2024-01-29,TSHIRT035,POS001,T-Shirts,28.07,19.02,29.82,16,54,144.8,3.18,15,April,Frühjahr
