Artikelnummer,Warengruppe,Kalenderwoche,Saison,RW,Verkäufe,Preis,Lagerbestand
A0008,Pants,47,Herbst,13.587434980042309,10,27.32,192
A0008,Pants,48,Herbst,15.132393763231347,13,94.01,87
A0008,Pants,49,Winter,12.424258881732804,10,65.79,261
A0008,Pants,50,Winter,7.716235605874207,8,78.87,497
A0008,Pants,51,Winter,16.889690015868574,14,21.97,413
A0008,Pants,52,Winter,4.699941526777405,7,20.31,157
A0008,Pants,53,Winter,3.1967104462325393,13,128.5,102
A0009,Jackets,1,Winter,8.084849192266457,7,71.25,29
A0009,Jackets,2,Winter,4.759247565059724,10,24.35,18
A0009,Jackets,3,Winter,12.82422969131996,4,62.38,427
A0009,Jackets,4,Winter,2.07789658477971,11,32.37,470
A0009,Jackets,5,Winter,4.821451007032208,9,36.04,38
A0009,Jackets,6,Winter,6.540415787122616,8,106.47,278
A0009,Jackets,7,Winter,9.703007045524828,14,53.89,184
A0009,Jackets,8,Winter,10.391544986323034,7,52.95,95
A0009,Jackets,9,Frühling,2.6862583911921205,5,20.83,470
A0009,Jackets,10,Frühling,18.2012812602828,9,119.01,40
A0009,Jackets,11,Frühling,15.379937258298234,10,20.41,477
A0009,Jackets,12,Frühling,2.1654637007056907,11,72.12,185
A0009,Jackets,13,Frühling,13.979304359953343,10,106.88,381
A0009,Jackets,14,Frühling,7.170814153129502,14,129.68,220
A0009,Jackets,15,Frühling,13.664358920138879,7,116.71,214
A0009,Jackets,16,Frühling,8.7754410656445,8,41.33,90
A0009,Jackets,17,Frühling,9.013989555040244,9,121.67,97
A0009,Jackets,18,Frühling,12.720986509269428,10,53.44,75
A0009,Jackets,19,Frühling,6.25179802583173,10,77.49,130
A0009,Jackets,20,Frühling,6.39638152466623,11,24.93,176
A0009,Jackets,21,Frühling,8.045288933455145,6,123.93,157
A0009,Jackets,22,Sommer,9.766486529233507,8,108.23,48
A0009,Jackets,23,Sommer,13.713718670354634,11,42.6,478
A0009,Jackets,24,Sommer,6.286017188322676,10,106.63,102
A0009,Jackets,25,Sommer,7.99668184347139,12,105.42,259
A0009,Jackets,26,Sommer,16.82967647903672,4,91.25,488
A0009,Jackets,27,Sommer,17.802981177981955,14,126.38,296
A0009,Jackets,28,Sommer,2.9566471599291235,12,52.95,69
A0009,Jackets,29,Sommer,10.144952035905535,11,104.15,150
A0009,Jackets,30,Sommer,10.346612703901247,12,85.16,292
A0009,Jackets,31,Sommer,16.274129014527773,10,93.45,30
A0009,Jackets,32,Sommer,9.740140647233975,7,31.11,422
A0009,Jackets,33,Sommer,18.671796337798003,12,35.22,75
A0009,Jackets,34,Sommer,13.807897639230333,7,118.11,230
A0009,Jackets,35,Sommer,9.589189159397751,10,35.61,307
A0009,Jackets,36,Herbst,18.63275981822719,8,29.68,324
A0009,Jackets,37,Herbst,6.5904836976608125,12,21.0,401
A0009,Jackets,38,Herbst,11.330602578687143,14,67.81,238
A0009,Jackets,39,Herbst,5.599123824048087,6,27.88,48
A0009,Jackets,40,Herbst,19.565029354680554,8,77.98,272
A0009,Jackets,41,Herbst,8.765500278901516,6,68.35,341
A0009,Jackets,42,Herbst,16.509917986924265,10,57.91,347
A0009,Jackets,43,Herbst,8.228537818327158,12,80.63,75
A0009,Jackets,44,Herbst,15.795583886668876,15,26.48,229
A0009,Jackets,45,Herbst,17.756567573394108,3,123.46,96
A0009,Jackets,46,Herbst,16.335332221676186,11,116.62,84
A0009,Jackets,47,Herbst,8.704610554702153,14,30.43,163
A0009,Jackets,48,Herbst,9.867155684570415,8,71.93,398
A0009,Jackets,49,Winter,17.523740573945204,9,47.34,21
A0009,Jackets,50,Winter,14.971619266120596,10,85.47,268
A0009,Jackets,51,Winter,18.427589489015105,11,85.24,123
A0009,Jackets,52,Winter,17.53671343124499,12,124.57,88
A0009,Jackets,53,Winter,13.618111202867775,15,124.84,130
A0010,Jackets,1,Winter,17.773192269828286,18,59.99,277
A0010,Jackets,2,Winter,15.818155911829205,10,59.1,74
A0010,Jackets,3,Winter,14.427273157517142,8,103.36,407
A0010,Jackets,4,Winter,16.78231051090099,9,95.57,495
A0010,Jackets,5,Winter,19.84700352987592,12,83.47,133
A0010,Jackets,6,Winter,14.448738758881992,13,109.45,474
A0010,Jackets,7,Winter,11.969339278771123,8,39.59,71
A0010,Jackets,8,Winter,6.843344614967491,20,77.55,48
A0010,Jackets,9,Frühling,2.5787922906055982,12,95.18,216
A0010,Jackets,10,Frühling,4.026432699298681,11,64.85,55
A0010,Jackets,11,Frühling,9.1964185422102,12,83.66,355
A0010,Jackets,12,Frühling,14.4673848672897,15,127.63,149
A0010,Jackets,13,Frühling,11.393619258753466,11,61.16,153
A0010,Jackets,14,Frühling,18.94552297817575,13,70.08,192
A0010,Jackets,15,Frühling,18.66771652864888,5,101.42,498
A0010,Jackets,16,Frühling,18.81258742649765,11,109.39,364
A0010,Jackets,17,Frühling,7.10396464745871,9,75.9,473
A0010,Jackets,18,Frühling,10.388681243659173,17,66.26,83
A0010,Jackets,19,Frühling,3.5551260507701032,12,48.15,193
A0010,Jackets,20,Frühling,18.75677318947417,9,103.92,318
A0010,Jackets,21,Frühling,11.622298609273512,12,32.92,272
A0010,Jackets,22,Sommer,18.106089151521065,12,98.34,76
A0010,Jackets,23,Sommer,14.029504385604769,9,92.57,319
A0010,Jackets,24,Sommer,12.945209797277913,11,104.8,147
A0010,Jackets,25,Sommer,3.0719606789410037,10,26.29,131
A0010,Jackets,26,Sommer,4.830638112744767,11,81.79,143
A0010,Jackets,27,Sommer,17.156016383097025,15,121.8,374
A0010,Jackets,28,Sommer,11.720886469837142,13,29.98,278
A0010,Jackets,29,Sommer,16.68971303026919,7,86.87,47
A0010,Jackets,30,Sommer,16.780277180992613,15,53.49,435
A0010,Jackets,31,Sommer,9.930432923417484,7,41.61,258
A0010,Jackets,32,Sommer,3.76125517438304,10,73.94,200
A0010,Jackets,33,Sommer,9.555407899506864,19,127.93,415
A0010,Jackets,34,Sommer,14.738102248476771,9,121.81,180
A0010,Jackets,35,Sommer,3.2856072714010365,8,26.66,454
A0010,Jackets,36,Herbst,4.660291823049383,12,109.36,397
A0010,Jackets,37,Herbst,6.313148617526173,6,37.92,384
A0010,Jackets,38,Herbst,15.024117269766652,4,101.41,167
A0010,Jackets,39,Herbst,18.20728729444939,12,107.39,408
A0010,Jackets,40,Herbst,10.78302191813026,7,37.71,434
A0010,Jackets,41,Herbst,12.777019848301633,12,121.08,209
A0010,Jackets,42,Herbst,14.418001776863296,10,70.3,403
A0010,Jackets,43,Herbst,9.773663418666137,12,92.09,408
A0010,Jackets,44,Herbst,7.222703168135267,16,64.59,169
A0010,Jackets,45,Herbst,17.699714039169063,4,51.77,84
A0010,Jackets,46,Herbst,13.201810164131187,12,126.4,480
A0010,Jackets,47,Herbst,5.812215051890896,8,121.47,397
A0010,Jackets,48,Herbst,4.423506410106707,14,42.63,78
A0010,Jackets,49,Winter,10.330172642995391,15,97.11,73
A0010,Jackets,50,Winter,6.325644552294464,7,30.67,226
A0010,Jackets,51,Winter,12.002993596312155,12,20.19,61
A0010,Jackets,52,Winter,4.706058221228348,13,74.77,148
A0010,Jackets,53,Winter,12.764758535988696,6,36.18,58
A0011,Denim Pants,1,Winter,5.830287998346562,8,36.56,89
A0011,Denim Pants,2,Winter,12.373636787568561,11,95.41,110
A0011,Denim Pants,3,Winter,5.107652290386568,9,107.5,159
A0011,Denim Pants,4,Winter,7.729835341426335,7,107.49,271
A0011,Denim Pants,5,Winter,4.107993568507743,8,103.84,399
A0011,Denim Pants,6,Winter,13.265394251045898,10,51.57,67
A0011,Denim Pants,7,Winter,16.48753182003498,11,23.64,85
A0011,Denim Pants,8,Winter,12.308132145783647,9,21.46,179
A0011,Denim Pants,9,Frühling,17.223988242764804,16,58.69,177
A0011,Denim Pants,10,Frühling,14.405877091004564,6,77.63,315
A0011,Denim Pants,11,Frühling,5.240993676240116,7,100.75,380
A0011,Denim Pants,12,Frühling,16.59328982004999,8,114.06,125
A0011,Denim Pants,13,Frühling,18.66259249560837,6,68.05,409
A0011,Denim Pants,14,Frühling,10.042819183597876,8,90.39,53
A0011,Denim Pants,15,Frühling,6.27430403617337,12,65.96,12
A0011,Denim Pants,16,Frühling,19.475519185028226,10,31.89,104
A0011,Denim Pants,17,Frühling,15.201666933466589,5,42.23,343
A0011,Denim Pants,18,Frühling,12.875796300784586,14,53.14,131
A0011,Denim Pants,19,Frühling,10.75384530888432,5,37.61,119
A0011,Denim Pants,20,Frühling,3.834643236625742,9,48.91,68
A0011,Denim Pants,21,Frühling,5.406248258816913,7,28.84,62
A0011,Denim Pants,22,Sommer,4.121364011252864,6,108.33,361
A0011,Denim Pants,23,Sommer,12.955103630970761,11,122.05,202
A0011,Denim Pants,24,Sommer,11.438131897057625,7,110.31,439
A0011,Denim Pants,25,Sommer,9.089697182399718,11,47.33,462
A0011,Denim Pants,26,Sommer,16.178666387834205,13,91.0,283
A0011,Denim Pants,27,Sommer,8.451050526448352,10,123.39,345
A0011,Denim Pants,28,Sommer,7.966593349808508,8,104.78,434
A0011,Denim Pants,29,Sommer,13.856455370090252,11,76.45,256
A0011,Denim Pants,30,Sommer,11.571497464668978,14,117.59,41
A0011,Denim Pants,31,Sommer,2.063932708020041,5,65.09,253
A0011,Denim Pants,32,Sommer,5.657467460136452,7,93.39,17
A0011,Denim Pants,33,Sommer,12.602194078992335,13,126.94,223
A0011,Denim Pants,34,Sommer,7.9575993726039,10,113.95,27
A0011,Denim Pants,35,Sommer,3.043668438495661,5,81.9,486
A0011,Denim Pants,36,Herbst,13.015829351372377,10,93.39,276
A0011,Denim Pants,37,Herbst,10.438083643159956,12,94.21,265
A0011,Denim Pants,38,Herbst,14.890303852882582,12,92.03,26
A0011,Denim Pants,39,Herbst,7.724744490924579,11,63.64,209
A0011,Denim Pants,40,Herbst,10.457881412775754,2,76.11,18
A0011,Denim Pants,41,Herbst,13.47609671752,12,22.23,442
A0011,Denim Pants,42,Herbst,10.718282321682029,9,38.1,270
A0011,Denim Pants,43,Herbst,13.724854399250024,7,97.05,18
A0011,Denim Pants,44,Herbst,8.628926430500133,11,103.88,22
A0011,Denim Pants,45,Herbst,16.487580134567025,14,61.56,284
A0011,Denim Pants,46,Herbst,15.081483209849203,9,69.5,129
A0011,Denim Pants,47,Herbst,18.417443588676733,14,45.82,481
A0011,Denim Pants,48,Herbst,18.433310137461962,8,70.82,198
A0011,Denim Pants,49,Winter,14.896239516898083,7,32.55,263
A0011,Denim Pants,50,Winter,14.714516598189942,8,66.32,242
A0011,Denim Pants,51,Winter,4.506566244149004,7,103.39,328
A0011,Denim Pants,52,Winter,10.989947132036567,10,81.37,137
A0011,Denim Pants,53,Winter,3.4854306645660715,9,110.47,17
A0012,Sweatshirts,1,Winter,16.052911629571973,10,84.88,75
A0012,Sweatshirts,2,Winter,8.566226563335444,12,27.91,265
A0012,Sweatshirts,3,Winter,13.87471961274105,7,33.01,475
A0012,Sweatshirts,4,Winter,4.672746866396215,14,46.04,119
A0012,Sweatshirts,5,Winter,11.6643995632442,6,33.26,189
A0012,Sweatshirts,6,Winter,19.896307326967325,10,84.19,129
A0012,Sweatshirts,7,Winter,5.587858159381279,12,113.44,71
A0012,Sweatshirts,8,Winter,11.992958512678925,9,113.28,419
A0012,Sweatshirts,9,Frühling,2.2196981082876155,9,38.77,244
A0012,Sweatshirts,10,Frühling,16.261792068322613,9,63.72,372
A0012,Sweatshirts,11,Frühling,11.08835356612691,9,86.56,312
A0012,Sweatshirts,12,Frühling,11.500727225666775,9,48.62,427
A0012,Sweatshirts,13,Frühling,19.0961971605028,9,38.08,32
A0012,Sweatshirts,14,Frühling,16.779419849079233,6,124.37,317
A0012,Sweatshirts,15,Frühling,11.045400613081057,12,90.61,459
A0012,Sweatshirts,16,Frühling,4.154426155888334,7,108.87,468
A0012,Sweatshirts,17,Frühling,15.595778853428694,12,33.51,478
A0012,Sweatshirts,18,Frühling,4.769482825684113,8,107.78,139
A0012,Sweatshirts,19,Frühling,10.76205399833666,13,114.37,322
A0012,Sweatshirts,20,Frühling,6.055726616085528,9,105.44,28
A0012,Sweatshirts,21,Frühling,2.432382969685123,14,79.85,263
A0012,Sweatshirts,22,Sommer,15.828982351205378,14,69.07,169
A0012,Sweatshirts,23,Sommer,7.6271845385467225,13,129.53,155
A0012,Sweatshirts,24,Sommer,10.056752790577407,11,23.31,475
A0012,Sweatshirts,25,Sommer,8.815141946768339,7,49.9,490
A0012,Sweatshirts,26,Sommer,6.171562700133869,5,108.53,297
A0012,Sweatshirts,27,Sommer,9.643999162641478,8,87.1,272
A0012,Sweatshirts,28,Sommer,2.615774915581783,6,95.26,370
A0012,Sweatshirts,29,Sommer,3.331638709796345,9,122.1,365
A0012,Sweatshirts,30,Sommer,7.102986080920647,14,60.81,428
A0012,Sweatshirts,31,Sommer,5.874857172113773,8,21.71,412
A0012,Sweatshirts,32,Sommer,16.17393310850123,20,93.5,16
A0012,Sweatshirts,33,Sommer,9.29540166684119,17,40.16,362
A0012,Sweatshirts,34,Sommer,3.9732209879557168,8,67.97,456
A0012,Sweatshirts,35,Sommer,16.46433639547584,6,109.84,272
A0012,Sweatshirts,36,Herbst,9.238794032344945,14,71.05,287
A0012,Sweatshirts,37,Herbst,15.012266051368936,15,118.68,152
A0012,Sweatshirts,38,Herbst,18.216489406974183,15,122.76,90
A0012,Sweatshirts,39,Herbst,17.90458205518384,6,45.17,258
A0012,Sweatshirts,40,Herbst,2.767834820804236,12,47.96,137
A0012,Sweatshirts,41,Herbst,12.084218365893157,11,80.64,168
A0012,Sweatshirts,42,Herbst,6.192244820720531,11,53.78,409
A0012,Sweatshirts,43,Herbst,7.045578247704812,12,33.62,345
A0012,Sweatshirts,44,Herbst,7.1896740635084955,8,100.06,180
A0012,Sweatshirts,45,Herbst,14.855321604198357,13,77.08,308
A0012,Sweatshirts,46,Herbst,2.417182259966873,15,112.68,450
A0012,Sweatshirts,47,Herbst,11.761040307693614,13,33.68,351
A0012,Sweatshirts,48,Herbst,4.53369022783375,11,82.54,129
A0012,Sweatshirts,49,Winter,14.001327949840627,10,81.21,491
A0012,Sweatshirts,50,Winter,14.68004406596098,13,24.97,86
A0012,Sweatshirts,51,Winter,3.075372623199974,13,33.95,397
A0012,Sweatshirts,52,Winter,12.590208223779422,8,124.35,392
A0012,Sweatshirts,53,Winter,3.5474108155596795,13,78.85,67
A0013,Pants,1,Winter,4.315981597939329,12,105.84,276
A0013,Pants,2,Winter,13.62333870965149,9,58.26,67
A0013,Pants,3,Winter,18.53447133730775,10,40.54,461
A0013,Pants,4,Winter,5.761836673866112,15,74.02,175
A0013,Pants,5,Winter,10.320097510759469,8,91.16,147
A0013,Pants,6,Winter,4.058815829345811,14,49.84,453
A0013,Pants,7,Winter,7.91774895089536,14,124.33,207
A0013,Pants,8,Winter,10.447295062389045,9,91.4,352
A0013,Pants,9,Frühling,12.159524013165996,5,84.38,484
A0013,Pants,10,Frühling,11.837812627421243,14,97.54,370
A0013,Pants,11,Frühling,16.946664443195974,16,32.75,194
A0013,Pants,12,Frühling,9.462006206737316,9,114.53,203
A0013,Pants,13,Frühling,15.138035268123904,10,84.94,144
A0013,Pants,14,Frühling,17.720658274754236,11,58.75,41
A0013,Pants,15,Frühling,13.846060777032378,9,118.28,67
A0013,Pants,16,Frühling,18.545067857352066,14,113.35,469
A0013,Pants,17,Frühling,11.589403007232047,11,64.79,286
A0013,Pants,18,Frühling,16.18093022833658,13,49.06,108
A0013,Pants,19,Frühling,19.96045453073,9,92.8,220
A0013,Pants,20,Frühling,6.647260405676578,12,79.56,475
A0013,Pants,21,Frühling,17.43826316375971,12,91.67,359
A0013,Pants,22,Sommer,13.639856114876824,9,93.1,461
A0013,Pants,23,Sommer,7.164678937002466,9,63.71,276
A0013,Pants,24,Sommer,8.45358810821111,8,32.98,162
A0013,Pants,25,Sommer,11.890270715219522,8,43.19,446
A0013,Pants,26,Sommer,11.61778229465936,7,116.24,29
A0013,Pants,27,Sommer,15.988361340987888,10,20.12,268
A0013,Pants,28,Sommer,18.565132772681068,9,90.92,128
A0013,Pants,29,Sommer,12.461784226166769,4,42.6,176
A0013,Pants,30,Sommer,7.24867606377806,10,78.74,278
A0013,Pants,31,Sommer,3.0070262487090087,3,68.61,79
A0013,Pants,32,Sommer,4.496419712319076,6,32.11,27
A0013,Pants,33,Sommer,15.959048584883751,8,62.31,494
A0013,Pants,34,Sommer,18.350505459436967,11,37.62,94
A0013,Pants,35,Sommer,18.682760811490276,11,40.29,422
A0013,Pants,36,Herbst,3.564610581538905,10,51.75,199
A0013,Pants,37,Herbst,8.398524075716946,11,112.07,28
A0013,Pants,38,Herbst,19.806747491949956,8,49.85,366
A0013,Pants,39,Herbst,15.062055254305223,10,29.85,141
A0013,Pants,40,Herbst,6.242206397728826,15,26.79,485
A0013,Pants,41,Herbst,10.614733970924867,10,126.64,70
A0013,Pants,42,Herbst,3.950738066598597,10,61.76,444
A0013,Pants,43,Herbst,17.641912805441294,8,24.59,444
A0013,Pants,44,Herbst,15.05312184387128,7,123.15,94
A0013,Pants,45,Herbst,17.94250763828041,10,99.09,81
A0013,Pants,46,Herbst,8.707629298140915,13,60.29,202
A0013,Pants,47,Herbst,19.248386614221374,10,92.03,493
A0013,Pants,48,Herbst,18.801040181095004,11,83.8,32
A0013,Pants,49,Winter,9.001702132743114,12,25.51,330
A0013,Pants,50,Winter,17.94427933858261,7,85.1,423
A0013,Pants,51,Winter,2.5659899762097513,10,50.02,319
A0013,Pants,52,Winter,9.79558215243492,8,27.7,206
A0013,Pants,53,Winter,13.83425031749561,11,79.66,92
A0014,T-Shirts,1,Winter,16.090005012833117,9,89.36,72
A0014,T-Shirts,2,Winter,17.454191183967694,10,121.05,51
A0014,T-Shirts,3,Winter,7.831721054364791,11,54.93,462
A0014,T-Shirts,4,Winter,18.285232553422816,8,119.73,103
A0014,T-Shirts,5,Winter,6.883423213308475,8,100.78,235
A0014,T-Shirts,6,Winter,5.119910079346223,7,44.51,498
A0014,T-Shirts,7,Winter,7.0198341033471365,11,28.03,294
A0014,T-Shirts,8,Winter,2.507783871710747,4,129.96,366
A0014,T-Shirts,9,Frühling,15.381915481143931,16,85.03,312
A0014,T-Shirts,10,Frühling,4.197784863460113,6,49.88,321
A0014,T-Shirts,11,Frühling,6.8438055099323725,7,84.56,75
A0014,T-Shirts,12,Frühling,10.70703682075846,12,101.85,299
A0014,T-Shirts,13,Frühling,18.646115211355923,13,67.31,240
A0014,T-Shirts,14,Frühling,12.139877677814694,11,82.55,452
A0014,T-Shirts,15,Frühling,2.3809375789431586,10,92.02,347
A0014,T-Shirts,16,Frühling,17.246398137889607,16,86.36,75
A0014,T-Shirts,17,Frühling,12.691295553475502,14,58.89,146
A0014,T-Shirts,18,Frühling,3.2815894936738697,8,71.21,201
A0014,T-Shirts,19,Frühling,14.223854447571258,9,70.03,438
A0014,T-Shirts,20,Frühling,6.587363206091929,15,96.72,127
A0014,T-Shirts,21,Frühling,11.546682237570609,9,92.17,288
A0014,T-Shirts,22,Sommer,18.34670030123576,11,90.72,36
A0014,T-Shirts,23,Sommer,7.581893966320881,7,110.78,339
A0014,T-Shirts,24,Sommer,16.768832392141064,6,29.3,226
A0014,T-Shirts,25,Sommer,14.761824977437906,7,93.13,287
A0014,T-Shirts,26,Sommer,11.663481086594844,12,76.91,174
A0014,T-Shirts,27,Sommer,10.036107086736639,10,28.89,197
A0014,T-Shirts,28,Sommer,14.304652199044007,15,44.98,203
A0014,T-Shirts,29,Sommer,18.125573300484543,9,104.66,454
A0014,T-Shirts,30,Sommer,3.718809539151154,8,64.09,142
A0014,T-Shirts,31,Sommer,16.1340993973305,10,116.4,281
A0014,T-Shirts,32,Sommer,16.012292116520513,11,91.78,448
A0014,T-Shirts,33,Sommer,15.502660965029666,8,28.21,184
A0014,T-Shirts,34,Sommer,6.196246748198065,10,28.7,322
A0014,T-Shirts,35,Sommer,11.27233060155866,9,54.01,204
A0014,T-Shirts,36,Herbst,19.95416034434768,14,63.33,122
A0014,T-Shirts,37,Herbst,3.061738298398094,7,35.02,387
A0014,T-Shirts,38,Herbst,4.580815650609184,14,73.15,198
A0014,T-Shirts,39,Herbst,18.114630649951728,9,128.85,311
A0014,T-Shirts,40,Herbst,17.86236083138101,13,79.1,379
A0014,T-Shirts,41,Herbst,2.8651008235066246,5,87.79,107
A0014,T-Shirts,42,Herbst,17.180135813779142,6,104.04,476
A0014,T-Shirts,43,Herbst,10.491928560234163,14,49.5,351
A0014,T-Shirts,44,Herbst,12.26460732850395,9,86.85,282
A0014,T-Shirts,45,Herbst,18.472458121690785,16,117.9,393
A0014,T-Shirts,46,Herbst,10.645509865481081,13,56.99,242
A0014,T-Shirts,47,Herbst,19.30144757204159,11,87.95,53
A0014,T-Shirts,48,Herbst,2.6092800631391384,12,32.49,51
A0014,T-Shirts,49,Winter,9.257477901968695,4,73.57,233
A0014,T-Shirts,50,Winter,15.620826636369767,11,100.22,374
A0014,T-Shirts,51,Winter,11.522583153863836,6,81.49,267
A0014,T-Shirts,52,Winter,6.781579745723047,7,26.61,310
A0014,T-Shirts,53,Winter,12.191707464780547,8,75.79,264
A0015,Jackets,1,Winter,11.733227822576193,12,48.53,401
A0015,Jackets,2,Winter,17.582187239383074,11,25.18,475
A0015,Jackets,3,Winter,10.031271690820226,12,30.88,493
A0015,Jackets,4,Winter,11.829049899227686,10,24.32,111
A0015,Jackets,5,Winter,6.788502149649043,11,111.93,461
A0015,Jackets,6,Winter,16.607886149336174,5,103.0,234
A0015,Jackets,7,Winter,10.93397403461055,14,113.8,120
A0015,Jackets,8,Winter,4.479978507409431,14,99.6,113
A0015,Jackets,9,Frühling,14.827915930668809,9,117.83,231
A0015,Jackets,10,Frühling,7.218309756968295,9,54.03,272
A0015,Jackets,11,Frühling,4.434959708245736,11,32.69,440
A0015,Jackets,12,Frühling,18.458068145901503,10,60.77,277
A0015,Jackets,13,Frühling,17.631391007956864,15,109.38,339
A0015,Jackets,14,Frühling,13.505552801912739,9,106.41,371
A0015,Jackets,15,Frühling,8.165625946624697,7,53.49,426
A0015,Jackets,16,Frühling,2.7579007495210925,9,30.86,69
A0015,Jackets,17,Frühling,14.110113893523232,8,82.4,236
A0015,Jackets,18,Frühling,10.40677583015088,5,53.67,73
A0015,Jackets,19,Frühling,18.78583982630075,10,109.58,158
A0015,Jackets,20,Frühling,14.621987956806084,9,22.34,156
A0015,Jackets,21,Frühling,14.855127697618508,9,76.97,410
A0015,Jackets,22,Sommer,9.562040672162237,9,37.26,438
A0015,Jackets,23,Sommer,13.02972538319515,9,116.59,142
A0015,Jackets,24,Sommer,5.926511454683472,13,64.73,290
A0015,Jackets,25,Sommer,14.620957571256953,8,27.18,326
A0015,Jackets,26,Sommer,19.59879777747019,17,53.62,14
A0015,Jackets,27,Sommer,16.574320373899475,8,123.75,112
A0015,Jackets,28,Sommer,12.334549698898709,6,90.84,126
A0015,Jackets,29,Sommer,16.001542805210807,11,45.44,319
A0015,Jackets,30,Sommer,6.172110705479585,8,109.01,302
A0015,Jackets,31,Sommer,5.70100846630537,7,23.24,348
A0015,Jackets,32,Sommer,19.350144792744814,9,59.48,119
A0015,Jackets,33,Sommer,3.005393270967411,8,118.15,40
A0015,Jackets,34,Sommer,11.079421360525163,9,31.92,21
A0015,Jackets,35,Sommer,4.011966957011686,10,102.86,265
A0015,Jackets,36,Herbst,17.80734239723379,5,97.73,139
A0015,Jackets,37,Herbst,14.789975090400112,8,118.49,28
A0015,Jackets,38,Herbst,14.133795557437448,7,57.02,219
A0015,Jackets,39,Herbst,19.73859026376587,11,122.05,248
A0015,Jackets,40,Herbst,18.355022857581915,10,103.48,480
A0015,Jackets,41,Herbst,4.3410078087009145,9,56.38,263
A0015,Jackets,42,Herbst,17.222172554683496,12,111.6,163
A0015,Jackets,43,Herbst,12.091394332383535,9,68.6,46
A0015,Jackets,44,Herbst,7.937472134195325,13,95.97,14
A0015,Jackets,45,Herbst,16.941986475636963,10,29.44,23
A0015,Jackets,46,Herbst,11.631997441730496,11,47.26,51
